alt2 min phase gs dist fb fuel lat lon hdg
20801 0.1666667 1 257.6842 0.7153682 4726.316 13.13708 -80.01975 166.0613 183
20901 0.1666667 1 257.9979 0.7162397 4720.042 13.11965 -80.03167 166.0577 183
21001 0.1666667 1 258.3116 0.7171111 4713.767 13.10222 -80.04361 166.0541 183
21101 0.1666667 1 258.6254 0.7179826 4707.493 13.08479 -80.05556 166.0505 183
21201 0.1666667 1 258.9391 0.718854 4701.218 13.06736 -80.06752 166.0469 183
21301 0.1666667 1 259.2528 0.7197255 4694.944 13.04993 -80.0795 166.0432 183
21401 0.1666667 1 259.5665 0.7205969 4688.669 13.03251 -80.0915 166.0396 183
21501 0.1666667 1 259.8803 0.7214684 4682.395 13.01508 -80.1035 166.0359 183
21601 0.1666667 1 260.194 0.7223399 4676.12 12.99765 -80.11553 166.0322 183
21701 0.1666667 1 260.5077 0.7232113 4669.846 12.98022 -80.12756 166.0286 183
21801 0.1666667 1 260.8214 0.7240828 4663.571 12.96279 -80.13962 166.0249 183
21901 0.1666667 1 261.1352 0.7249542 4657.297 12.94536 -80.15168 166.0212 183
22001 0.1666667 1 261.4489 0.7258257 4651.022 12.92793 -80.16376 166.0175 183
22101 0.1666667 1 261.7626 0.7266972 4644.748 12.9105 -80.17586 166.0138 183
22201 0.1666667 1 262.0763 0.7275686 4638.473 12.89307 -80.18797 166.01 183
22301 0.1666667 1 262.3901 0.7284401 4632.199 12.87564 -80.20009 166.0063 183
22401 0.1666667 1 262.7038 0.7293115 4625.924 12.85821 -80.21223 166.0026 183
22501 0.1666667 1 263.0175 0.730183 4619.65 12.84078 -80.22438 165.9988 183
22601 0.1666667 1 263.3312 0.7310545 4613.375 12.82336 -80.23655 165.9951 183
22701 0.1666667 1 263.645 0.7319259 4607.101 12.80593 -80.24873 165.9913 183
22801 0.1666667 1 263.9587 0.7327974 4600.826 12.7885 -80.26093 165.9875 183
22901 0.1666667 1 264.2724 0.7336688 4594.552 12.77107 -80.27314 165.9837 183
23001 0.1666667 1 264.5861 0.7345403 4588.277 12.75364 -80.28536 165.9799 183
23101 0.1666667 1 264.8999 0.7354118 4582.003 12.73621 -80.2976 165.9761 183
23201 0.1666667 1 265.2136 0.7362832 4575.728 12.71878 -80.30986 165.9723 183
23301 0.1666667 1 265.5273 0.7371547 4569.454 12.70135 -80.32213 165.9685 183
23401 0.1666667 1 265.841 0.7380261 4563.179 12.68392 -80.33441 165.9647 183
23501 0.1666667 1 266.1548 0.7388976 4556.905 12.66649 -80.34671 165.9608 183
23601 0.1666667 1 266.4685 0.7397691 4550.63 12.64906 -80.35902 165.957 183
23701 0.1666667 1 266.7822 0.7406405 4544.356 12.63163 -80.37135 165.9531 183
23801 0.1666667 1 267.0959 0.741512 4538.081 12.6142 -80.38369 165.9492 183
23901 0.1666667 1 267.4097 0.7423834 4531.807 12.59678 -80.39605 165.9454 183
24001 0.1666667 1 267.7234 0.7432549 4525.532 12.57935 -80.40842 165.9415 183
24101 0.1666667 1 268.0371 0.7441264 4519.258 12.56192 -80.4208 165.9376 183
24201 0.1666667 1 268.3508 0.7449978 4512.983 12.54449 -80.4332 165.9337 183
24301 0.1666667 1 268.6646 0.7458693 4506.708 12.52706 -80.44562 165.9298 183
24401 0.1666667 1 268.9783 0.7467407 4500.434 12.50963 -80.45805 165.9258 183
24501 0.1666667 1 269.292 0.7476122 4494.159 12.4922 -80.47049 165.9219 183
24601 0.1666667 1 269.6058 0.7484837 4487.885 12.47477 -80.48295 165.9179 183
24701 0.1666667 1 269.9195 0.7493551 4481.61 12.45734 -80.49542 165.914 183
24801 0.1666667 1 270.2332 0.7502266 4475.336 12.43991 -80.50791 165.91 183
24901 0.1666667 1 270.5469 0.751098 4469.061 12.42248 -80.52041 165.9061 183
25001 0.1666667 1 270.8607 0.7519695 4462.787 12.40505 -80.53292 165.9021 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.54544 165.8981 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.55797 165.8941 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.57049 165.8901 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.58301 165.8861 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.59554 165.882 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.60806 165.878 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.62058 165.874 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.63311 165.87 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.64563 165.8659 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.65815 165.8619 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.67067 165.8579 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.6832 165.8538 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.69572 165.8497 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.70824 165.8457 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.72077 165.8416 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.73329 165.8375 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.74581 165.8335 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.75833 165.8294 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.77086 165.8253 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.78338 165.8212 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.7959 165.8171 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.80843 165.813 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.82095 165.8089 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.83347 165.8048 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.84599 165.8006 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.85852 165.7965 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.87104 165.7924 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.88356 165.7882 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.89609 165.7841 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.90861 165.7799 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.92113 165.7758 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.93365 165.7716 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.94618 165.7675 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.9587 165.7633 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.97122 165.7591 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.98375 165.7549 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -80.99627 165.7507 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.00879 165.7465 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.02132 165.7423 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.03384 165.7381 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.04636 165.7339 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.05888 165.7297 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.07141 165.7255 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.08393 165.7212 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.09645 165.717 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.10898 165.7128 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.1215 165.7085 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.13402 165.7042 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.14654 165.7 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.15907 165.6957 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.17159 165.6914 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.18411 165.6872 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.19664 165.6829 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.20916 165.6786 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.22168 165.6743 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.2342 165.67 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.24673 165.6657 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.25925 165.6614 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.27177 165.657 183
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -81.2843 165.6527 183
