alt2 min phase gs dist fb fuel lat lon hdg
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.39991 171.3823 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.41196 171.3806 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.42402 171.3788 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.43608 171.3771 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.44814 171.3754 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.4602 171.3736 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.47226 171.3719 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.48432 171.3702 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.49637 171.3684 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.50843 171.3667 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.52049 171.365 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.53255 171.3632 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.54461 171.3615 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.55667 171.3598 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.56873 171.358 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.58078 171.3563 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.59284 171.3546 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.6049 171.3528 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.61696 171.3511 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.62902 171.3494 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.64108 171.3476 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.65314 171.3459 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.66519 171.3441 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.67725 171.3424 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.68931 171.3407 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.70137 171.3389 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.71343 171.3372 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.72549 171.3354 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.73755 171.3337 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.7496 171.3319 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.76166 171.3302 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.77372 171.3285 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.78578 171.3267 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.79784 171.325 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.8099 171.3232 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.82196 171.3215 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.83401 171.3197 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.84607 171.318 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.85813 171.3162 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.87019 171.3145 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.88225 171.3127 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.89431 171.311 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.90637 171.3092 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.91842 171.3075 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.93048 171.3057 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.94254 171.304 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.9546 171.3022 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.96666 171.3005 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.97872 171.2987 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -52.99078 171.297 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.00284 171.2952 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.01489 171.2935 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.02695 171.2917 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.03901 171.29 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.05107 171.2882 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.06313 171.2865 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.07519 171.2847 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.08725 171.283 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.0993 171.2812 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.11136 171.2794 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.12342 171.2777 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.13548 171.2759 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.14754 171.2742 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.1596 171.2724 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.17166 171.2706 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.18371 171.2689 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.19577 171.2671 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.20783 171.2654 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.21989 171.2636 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.23195 171.2618 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.24401 171.2601 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.25607 171.2583 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.26812 171.2566 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.28018 171.2548 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.29224 171.253 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.3043 171.2513 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.31636 171.2495 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.32842 171.2477 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.34048 171.246 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.35253 171.2442 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.36459 171.2424 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.37665 171.2407 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.38871 171.2389 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.40077 171.2371 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.41283 171.2353 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.42489 171.2336 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.43694 171.2318 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.449 171.23 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.46106 171.2283 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.47312 171.2265 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.48518 171.2247 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.49724 171.2229 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.5093 171.2212 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.52135 171.2194 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.53341 171.2176 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.54547 171.2158 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.55753 171.2141 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.56959 171.2123 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.58165 171.2105 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.59371 171.2087 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.60576 171.207 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.61782 171.2052 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.62988 171.2034 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.64194 171.2016 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.654 171.1998 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.66606 171.1981 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.67812 171.1963 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.69017 171.1945 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.70223 171.1927 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.71429 171.1909 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.72635 171.1892 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.73841 171.1874 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.75047 171.1856 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.76253 171.1838 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.77458 171.182 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.78664 171.1802 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.7987 171.1784 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.81076 171.1767 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.82282 171.1749 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.83488 171.1731 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.84694 171.1713 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.85899 171.1695 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.87105 171.1677 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.88311 171.1659 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.89517 171.1641 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.90723 171.1624 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.91929 171.1606 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.93135 171.1588 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.9434 171.157 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.95546 171.1552 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.96752 171.1534 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.97958 171.1516 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -53.99164 171.1498 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.0037 171.148 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.01576 171.1462 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.02781 171.1444 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.03987 171.1426 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.05193 171.1408 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.06399 171.139 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.07605 171.1372 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.08811 171.1354 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.10017 171.1336 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.11222 171.1318 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.12428 171.13 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.13634 171.1282 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.1484 171.1264 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.16046 171.1246 185
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.1725 171.1225 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.18454 171.1203 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.19657 171.1181 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.20861 171.116 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.22065 171.1138 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.23269 171.1117 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.24473 171.1095 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.25677 171.1073 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.2688 171.1052 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.28084 171.103 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.29288 171.1008 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.30492 171.0987 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.31696 171.0965 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.329 171.0943 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.34103 171.0921 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.35307 171.09 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.36511 171.0878 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.37715 171.0856 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.38919 171.0835 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.40123 171.0813 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.41326 171.0791 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.4253 171.0769 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.43734 171.0748 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.44938 171.0726 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.46142 171.0704 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.47346 171.0682 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.48549 171.0661 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.49753 171.0639 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.50957 171.0617 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.52161 171.0595 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.53365 171.0573 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.54569 171.0552 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.55772 171.053 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.56976 171.0508 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.5818 171.0486 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.59384 171.0464 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.60588 171.0442 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.61792 171.0421 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.62995 171.0399 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.64199 171.0377 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.65403 171.0355 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.66607 171.0333 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.67811 171.0311 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.69015 171.0289 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.70218 171.0267 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.71422 171.0246 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.72626 171.0224 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.7383 171.0202 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.75034 171.018 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.76238 171.0158 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.77441 171.0136 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.78645 171.0114 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.79849 171.0092 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.81053 171.007 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.82257 171.0048 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.83461 171.0026 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.84664 171.0004 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.85868 170.9982 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.87072 170.996 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.88276 170.9938 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.8948 170.9916 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.90684 170.9894 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.91887 170.9872 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.93091 170.985 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.94295 170.9828 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.95499 170.9806 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.96703 170.9784 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.97907 170.9762 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -54.9911 170.974 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.00314 170.9718 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.01518 170.9696 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.02722 170.9674 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.03926 170.9652 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.0513 170.963 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.06333 170.9608 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.07537 170.9586 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.08741 170.9563 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.09945 170.9541 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.11149 170.9519 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.12353 170.9497 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.13556 170.9475 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.1476 170.9453 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.15964 170.9431 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.17168 170.9408 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.18372 170.9386 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.19576 170.9364 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.20779 170.9342 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.21983 170.932 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.23187 170.9298 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.24391 170.9275 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.25595 170.9253 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.26799 170.9231 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.28002 170.9209 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.29206 170.9187 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.3041 170.9164 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.31614 170.9142 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.32818 170.912 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.34022 170.9098 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.35226 170.9075 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.36429 170.9053 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.37633 170.9031 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.38837 170.9009 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.40041 170.8986 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.41245 170.8964 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.42449 170.8942 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.43652 170.8919 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.44856 170.8897 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.4606 170.8875 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.47264 170.8853 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.48468 170.883 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.49672 170.8808 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.50875 170.8786 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.52079 170.8763 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.53283 170.8741 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.54487 170.8718 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.55691 170.8696 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.56895 170.8674 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.58098 170.8651 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.59302 170.8629 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.60506 170.8607 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.6171 170.8584 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.62914 170.8562 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.64118 170.8539 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.65321 170.8517 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.66525 170.8494 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.67729 170.8472 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.68933 170.845 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.70137 170.8427 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.71341 170.8405 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.72544 170.8382 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.73748 170.836 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.74952 170.8337 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.76156 170.8315 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.7736 170.8292 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.78564 170.827 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.79767 170.8247 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.80971 170.8225 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.82175 170.8202 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.83379 170.818 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.84583 170.8157 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.85787 170.8135 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.8699 170.8112 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.88194 170.809 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.89398 170.8067 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.90602 170.8044 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.91806 170.8022 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.9301 170.7999 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.94213 170.7977 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.95417 170.7954 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.96621 170.7931 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.97825 170.7909 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -55.99029 170.7886 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.00233 170.7864 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.01436 170.7841 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.0264 170.7818 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.03844 170.7796 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.05048 170.7773 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.06252 170.775 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.07456 170.7728 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.08659 170.7705 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.09863 170.7682 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.11067 170.766 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.12271 170.7637 186
22003 0.1666667 1 261.4604 0.7262789 4650.792 12.91887 -56.13475 170.7614 186
