alt2 min phase gs dist fb fuel lat lon hdg
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.41308 172.1895 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.42591 172.1889 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.43873 172.1882 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.45155 172.1876 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.46438 172.1869 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.4772 172.1863 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.49002 172.1856 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.50284 172.185 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.51567 172.1843 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.52849 172.1837 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.54131 172.183 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.55414 172.1824 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.56696 172.1817 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.57978 172.1811 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.59261 172.1804 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.60543 172.1798 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.61825 172.1791 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.63108 172.1785 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.6439 172.1778 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.65672 172.1772 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.66954 172.1765 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.68237 172.1759 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.69519 172.1752 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.70801 172.1746 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.72084 172.1739 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.73366 172.1733 182
27003 0.1666667 1 277.1467 0.7698519 4337.067 12.04741 -46.74648 172.1726 182
