alt2 min phase gs dist fb fuel lat lon hdg
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.27772 169.0388 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.2652 169.0406 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.25268 169.0423 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.24015 169.0441 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.22763 169.0459 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.21511 169.0477 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.20258 169.0494 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.19006 169.0512 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.17754 169.053 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.16502 169.0547 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.15249 169.0565 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.13997 169.0582 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.12745 169.06 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.11492 169.0618 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.1024 169.0635 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.08988 169.0653 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.07736 169.067 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.06483 169.0688 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.05231 169.0706 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.03979 169.0723 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.02726 169.0741 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.01474 169.0758 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -68.00222 169.0776 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.9897 169.0793 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.97717 169.0811 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.96465 169.0828 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.95213 169.0846 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.9396 169.0863 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.92708 169.0881 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.91456 169.0898 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.90203 169.0916 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.88951 169.0933 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.87699 169.0951 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.86447 169.0968 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.85194 169.0985 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.83942 169.1003 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.8269 169.102 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.81437 169.1038 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.80185 169.1055 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.78933 169.1072 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.77681 169.109 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.76428 169.1107 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.75176 169.1124 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.73924 169.1142 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.72671 169.1159 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.71419 169.1176 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.70167 169.1194 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.68915 169.1211 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.67662 169.1228 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.6641 169.1245 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.65158 169.1263 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.63905 169.128 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.62653 169.1297 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.61401 169.1314 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.60149 169.1332 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.58896 169.1349 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.57644 169.1366 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.56392 169.1383 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.55139 169.14 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.53887 169.1418 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.52635 169.1435 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.51382 169.1452 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.5013 169.1469 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.48878 169.1486 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.47626 169.1503 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.46373 169.1521 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.45121 169.1538 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.43869 169.1555 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.42616 169.1572 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.41364 169.1589 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.40112 169.1606 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.3886 169.1623 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.37607 169.164 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.36355 169.1657 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.35103 169.1674 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.3385 169.1691 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.32598 169.1708 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.31346 169.1725 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.30094 169.1742 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.28841 169.1759 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.27589 169.1776 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.26337 169.1793 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.25084 169.181 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.23832 169.1827 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.2258 169.1844 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.21328 169.1861 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.20075 169.1878 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.18823 169.1895 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.17571 169.1912 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.16318 169.1929 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.15066 169.1946 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.13814 169.1963 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.12562 169.198 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.11309 169.1997 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.10057 169.2013 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.08805 169.203 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.07552 169.2047 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.063 169.2064 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.05048 169.2081 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.03795 169.2098 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.02543 169.2114 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.01291 169.2131 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -67.00039 169.2148 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.98786 169.2165 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.97534 169.2182 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.96282 169.2198 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.95029 169.2215 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.93777 169.2232 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.92525 169.2249 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.91273 169.2265 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.9002 169.2282 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.88768 169.2299 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.87516 169.2316 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.86263 169.2332 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.85011 169.2349 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.83759 169.2366 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.82507 169.2382 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.81254 169.2399 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.80002 169.2416 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.7875 169.2432 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.77497 169.2449 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.76245 169.2466 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.74993 169.2482 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.73741 169.2499 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.72488 169.2516 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.71236 169.2532 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.69984 169.2549 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.68731 169.2565 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.67479 169.2582 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.66227 169.2598 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.64974 169.2615 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.63722 169.2632 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.6247 169.2648 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.61218 169.2665 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.59965 169.2681 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.58713 169.2698 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.57461 169.2714 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.56208 169.2731 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.54956 169.2747 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.53704 169.2764 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.52452 169.278 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.51199 169.2797 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.49947 169.2813 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.48695 169.283 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.47442 169.2846 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.4619 169.2862 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.44938 169.2879 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.43686 169.2895 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.42433 169.2912 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.41181 169.2928 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.39929 169.2945 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.38676 169.2961 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.37424 169.2977 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.36172 169.2994 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.3492 169.301 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.33667 169.3026 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.32415 169.3043 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.31163 169.3059 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.2991 169.3075 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.28658 169.3092 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.27406 169.3108 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.26153 169.3124 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.24901 169.3141 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.23649 169.3157 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.22397 169.3173 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.21144 169.3189 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.19892 169.3206 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.1864 169.3222 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.17387 169.3238 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.16135 169.3255 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.14883 169.3271 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.13631 169.3287 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.12378 169.3303 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.11126 169.3319 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.09874 169.3336 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.08621 169.3352 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.07369 169.3368 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.06117 169.3384 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.04865 169.34 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.03612 169.3417 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.0236 169.3433 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -66.01108 169.3449 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.99855 169.3465 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.98603 169.3481 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.97351 169.3497 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.96099 169.3513 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.94846 169.3529 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.93594 169.3546 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.92342 169.3562 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.91089 169.3578 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.89837 169.3594 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.88585 169.361 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.87332 169.3626 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.8608 169.3642 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.84828 169.3658 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.83576 169.3674 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.82323 169.369 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.81071 169.3706 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.79819 169.3722 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.78566 169.3738 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.77314 169.3754 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.76062 169.377 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.7481 169.3786 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.73557 169.3802 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.72305 169.3818 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.71053 169.3834 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.698 169.385 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.68548 169.3866 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.67296 169.3882 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.66044 169.3898 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.64791 169.3914 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.63539 169.393 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.62287 169.3945 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.61034 169.3961 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.59782 169.3977 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.5853 169.3993 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.57278 169.4009 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.56025 169.4025 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.54773 169.4041 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.53521 169.4057 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.52268 169.4072 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.51016 169.4088 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.49764 169.4104 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.48511 169.412 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.47259 169.4136 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.46007 169.4152 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.44755 169.4167 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.43502 169.4183 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.4225 169.4199 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.40998 169.4215 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.39745 169.423 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.38493 169.4246 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.37241 169.4262 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.35989 169.4278 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.34736 169.4293 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.33484 169.4309 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.32232 169.4325 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.30979 169.4341 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.29727 169.4356 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.28475 169.4372 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.27223 169.4388 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.2597 169.4403 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.24718 169.4419 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.23466 169.4435 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.22213 169.445 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.20961 169.4466 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.19709 169.4482 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.18457 169.4497 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.17204 169.4513 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.15952 169.4529 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.147 169.4544 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.13447 169.456 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.12195 169.4575 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.10943 169.4591 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.0969 169.4607 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.08438 169.4622 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.07186 169.4638 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.05934 169.4653 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.04681 169.4669 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.03429 169.4684 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.02177 169.47 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -65.00924 169.4716 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.99672 169.4731 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.9842 169.4747 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.97168 169.4762 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.95915 169.4778 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.94663 169.4793 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.93411 169.4809 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.92158 169.4824 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.90906 169.484 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.89654 169.4855 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.88402 169.4871 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.87149 169.4886 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.85897 169.4901 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.84645 169.4917 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.83392 169.4932 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.8214 169.4948 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.80888 169.4963 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.79636 169.4979 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.78383 169.4994 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.77131 169.5009 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.75879 169.5025 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.74626 169.504 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.73374 169.5056 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.72122 169.5071 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.7087 169.5086 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.69617 169.5102 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.68365 169.5117 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.67113 169.5132 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.6586 169.5148 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.64608 169.5163 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.63356 169.5178 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.62103 169.5194 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.60851 169.5209 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.59599 169.5224 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.58347 169.524 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.57094 169.5255 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.55842 169.527 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.5459 169.5285 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.53337 169.5301 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.52085 169.5316 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.50833 169.5331 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.49581 169.5346 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.48328 169.5362 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.47076 169.5377 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.45824 169.5392 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.44571 169.5407 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.43319 169.5423 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.42067 169.5438 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.40815 169.5453 3
25001 0.1666667 1 270.8659 0.7524052 4462.682 12.39634 -64.39562 169.5468 3
